,CIK,Date,Amount A,Amount D,sec_alpha,PERMNO
225,0000025895,2024-03,25000.0,0.0,1.1,59256
226,0000025895,2024-08,167499.0,19275.0,1.1,59256
227,0000025895,2024-09,119151.0,0.0,1.1,59256
228,0000026076,2018-01,298.0,0.0,1.1,31077
229,0000026076,2018-02,4500.0,2040.0,1.1,31077
230,0000026076,2018-05,1000.0,4000.0,0.9,31077
231,0000026076,2018-07,250.0,0.0,1.1,31077
232,0000026076,2018-08,4500.0,5392.0,0.9,31077
233,0000026076,2018-09,1000.0,0.0,1.1,31077
234,0000026076,2018-10,531591.0,171356.0,1.1,31077
235,0000026076,2018-12,300.0,0.0,1.1,31077
236,0000026076,2019-01,263.0,0.0,1.1,31077
237,0000026076,2019-04,107.0,0.0,1.1,31077
238,0000026076,2019-05,7154.7587,0.0,1.1,31077
239,0000026076,2019-06,2716.0,1500.0,1.1,31077
240,0000026076,2019-07,292.0,0.0,1.1,31077
241,0000026076,2019-10,160310.0,1664.0,1.1,31077
242,0000026076,2019-12,5012.5596000000005,0.0,1.1,31077
243,0000026076,2020-03,5950.0,21420.0,0.9,31077
244,0000026076,2020-04,226831.0,0.0,1.1,31077
245,0000026076,2020-05,7700.0,0.0,1.1,31077
246,0000026076,2020-06,0.0,5000.0,0.9,31077
247,0000026076,2020-08,0.0,1000.0,0.9,31077
248,0000026076,2020-10,84627.0,328753.0,0.9,31077
249,0000026076,2020-11,47691.0,236318.0,0.9,31077
250,0000026076,2020-12,1010786.0,0.0,1.1,31077
251,0000026076,2021-02,0.0,75491.0,0.9,31077
252,0000026076,2021-05,0.0,346499.77359999996,0.9,31077
253,0000028823,2018-02,2314082.0,209188.0,1.1,40440
254,0000028823,2018-03,3000.0,0.0,1.1,40440
255,0000028823,2018-04,893529.0,0.0,1.1,40440
256,0000028823,2018-05,46300.0,3621.0,1.1,40440
257,0000028823,2018-06,121561.0,0.0,1.1,40440
258,0000028823,2018-10,57921.0,0.0,1.1,40440
259,0000028823,2019-01,8699616.0,0.0,1.1,40440
260,0000028823,2019-02,283904.0,501799.0,0.9,40440
261,0000028823,2019-03,87322.0,0.0,1.1,40440
262,0000028823,2019-04,1236710.0,59586.0,1.1,40440
263,0000028823,2019-05,310342.0,0.0,1.1,40440
264,0000028823,2019-06,5000.0,0.0,1.1,40440
265,0000028823,2019-07,0.0,6000.0,0.9,40440
266,0000028823,2019-08,9615.0,0.0,1.1,40440
267,0000028823,2019-10,93400.0,0.0,1.1,40440
268,0000028823,2019-11,59600.0,0.0,1.1,40440
269,0000028823,2020-01,0.0,1350716.0,0.9,40440
270,0000028823,2020-02,3647171.0,684779.0,1.1,40440
271,0000028823,2020-03,71835.0,0.0,1.1,40440
272,0000028823,2020-04,0.0,98283.0,0.9,40440
273,0000028823,2020-05,1394165.0,0.0,1.1,40440
274,0000028823,2020-09,1800.0,0.0,1.1,40440
275,0000028823,2021-02,3916478.0,2087567.0,1.1,40440
276,0000028823,2021-03,1000.0,102497.0,0.9,40440
277,0000028823,2021-04,0.0,24611.0,0.9,40440
278,0000028823,2021-05,1069210.0,39721.0,1.1,40440
279,0000028823,2021-08,0.0,80011.0,0.9,40440
280,0000028823,2021-11,81461.0,0.0,1.1,40440
281,0000028823,2022-01,0.0,1338382.0,0.9,40440
282,0000028823,2022-02,1523303.0,1358051.0,1.1,40440
283,0000028823,2022-03,8172856.0,0.0,1.1,40440
284,0000028823,2022-04,0.0,16421.0,0.9,40440
285,0000028823,2022-05,3658631.0,0.0,1.1,40440
286,0000028823,2022-08,1269041.0,0.0,1.1,40440
287,0000028823,2023-02,54500.0,408962.0,0.9,40440
288,0000028823,2023-03,0.0,642796.0,0.9,40440
289,0000028823,2023-08,100.0,1825215.0,0.9,40440
290,0000028823,2023-09,3000.0,0.0,1.1,40440
291,0000028823,2023-11,11000.0,0.0,1.1,40440
292,0000028823,2023-12,280000.0,0.0,1.1,40440
293,0000028823,2024-01,95166.0,0.0,1.1,40440
294,0000028823,2024-02,2290.0,400.0,1.1,40440
295,0000028823,2024-03,1367176.0,458215.0,1.1,40440
296,0000028823,2024-04,0.0,484.0,0.9,40440
297,0000028823,2024-05,472907.0,450000.0,1.1,40440
298,0000028823,2024-08,10011.0,0.0,1.1,40440
299,0000028823,2024-09,78091.0,0.0,1.1,40440
300,0000029002,2018-01,0.0,2146.0,0.9,44943
301,0000029002,2018-02,275600.0,244240.0,1.1,44943
302,0000029002,2018-03,223217.0,241217.0,0.9,44943
303,0000029002,2018-05,58100.0,86544.0,0.9,44943
304,0000029002,2018-06,1750.0,46159.0,0.9,44943
305,0000029002,2018-07,10000.0,12348.0,0.9,44943
306,0000029002,2018-08,90000.0,82357.0,1.1,44943
307,0000029002,2018-09,0.0,8983.0,0.9,44943
308,0000029002,2018-11,0.0,45486.0,0.9,44943
309,0000029002,2018-12,0.0,5000.0,0.9,44943
310,0000029002,2019-01,0.0,1978.0,0.9,44943
311,0000029002,2019-02,417000.0,243647.0,1.1,44943
312,0000029002,2019-03,4700.0,4700.0,1.0,44943
313,0000029002,2019-05,48000.0,45498.0,1.1,44943
314,0000029002,2019-07,700.0,6005.0,0.9,44943
315,0000029002,2019-08,20000.0,22093.0,0.9,44943
316,0000029002,2019-09,0.0,1731.0,0.9,44943
317,0000029002,2019-10,24000.0,24263.0,0.9,44943
318,0000029002,2019-11,37000.0,53529.0,0.9,44943
319,0000029002,2019-12,109500.0,145553.0,0.9,44943
320,0000029002,2020-01,0.0,1868.0,0.9,44943
321,0000029002,2020-02,1405917.0,170838.0,1.1,44943
322,0000029002,2020-04,20000.0,60000.0,0.9,44943
323,0000029002,2020-05,59450.0,93706.0,0.9,44943
324,0000029002,2020-06,5000.0,55000.0,0.9,44943
325,0000029002,2020-07,10640.0,10398.0,1.1,44943
326,0000029002,2020-08,17400.0,222584.0,0.9,44943
327,0000029002,2020-09,65000.0,167253.0,0.9,44943
328,0000029002,2020-10,143500.0,174004.0,0.9,44943
329,0000029002,2020-11,76718.0,205921.0,0.9,44943
330,0000029002,2020-12,0.0,156417.0,0.9,44943
331,0000029002,2021-01,0.0,127606.0,0.9,44943
332,0000029002,2021-02,817630.0,119930.0,1.1,44943
333,0000029002,2021-03,119334.0,284978.0,0.9,44943
334,0000029002,2021-04,0.0,260.0,0.9,44943
335,0000029002,2021-05,303708.0,51664.0,1.1,44943
336,0000029002,2021-06,10000.0,16500.0,0.9,44943
337,0000029002,2021-07,0.0,3367.0,0.9,44943
338,0000029002,2021-08,95000.0,254198.0,0.9,44943
339,0000029002,2021-09,0.0,50000.0,0.9,44943
340,0000029002,2021-11,0.0,157898.0,0.9,44943
341,0000029002,2021-12,0.0,9000.0,0.9,44943
342,0000029002,2022-01,0.0,1870.0,0.9,44943
343,0000029002,2022-02,984764.0,131872.0,1.1,44943
344,0000029002,2022-04,2000.0,0.0,1.1,44943
345,0000029002,2022-05,217504.0,199140.0,1.1,44943
346,0000029002,2022-06,0.0,630.0,0.9,44943
347,0000029002,2022-07,0.0,1923.0,0.9,44943
348,0000029002,2022-08,7718.0,10718.0,0.9,44943
349,0000029002,2022-11,0.0,61047.0,0.9,44943
350,0000029002,2022-12,0.0,8000.0,0.9,44943
351,0000029002,2023-02,1386458.0,388437.0,1.1,44943
352,0000029002,2023-03,0.0,10000.0,0.9,44943
353,0000029002,2023-04,0.0,9832.0,0.9,44943
354,0000029002,2023-05,210006.0,70776.0,1.1,44943
355,0000029002,2023-06,3000.0,630.0,1.1,44943
356,0000029002,2023-07,0.0,1086.0,0.9,44943
357,0000029002,2023-08,0.0,7988.0,0.9,44943
358,0000029002,2024-02,931942.0,112371.0,1.1,44943
359,0000029002,2024-03,34304.0,37304.0,0.9,44943
360,0000029002,2024-04,0.0,320.0,0.9,44943
361,0000029002,2024-05,60002.0,49868.0,1.1,44943
362,0000029002,2024-06,180006.0,0.0,1.1,44943
363,0000029002,2024-07,0.0,1053.0,0.9,44943
364,0000029002,2024-08,0.0,21800.0,0.9,44943
365,0000029002,2024-09,0.0,2900.0,0.9,44943
366,0000039020,2018-02,0.0,8455.0,0.9,62228
367,0000039020,2018-03,0.0,60506.0,0.9,62228
368,0000039020,2018-04,150000.0,166287.0,0.9,62228
369,0000039020,2018-07,15750.0,48283.0,0.9,62228
370,0000039020,2018-08,4430.0,4634.0,0.9,62228
371,0000039020,2018-09,12527.0,0.0,1.1,62228
372,0000039020,2018-10,35434.0,775.0,1.1,62228
373,0000039020,2018-12,12186.0,5112.0,1.1,62228
374,0000039020,2019-01,32738.0,5945.0,1.1,62228
375,0000039020,2019-02,0.0,418.0,0.9,62228
376,0000039020,2019-03,15316.0,3915.0,1.1,62228
377,0000039020,2019-04,24639.0,0.0,1.1,62228
378,0000039020,2019-07,62906.0,20670.0,1.1,62228
379,0000039020,2019-09,40428.0,7903.0,1.1,62228
380,0000039020,2019-10,58598.0,45760.0,1.1,62228
381,0000039020,2019-12,89271.0,0.0,1.1,62228
382,0000039020,2020-01,15347.0,2000.0,1.1,62228
383,0000039020,2020-03,58944.0,0.0,1.1,62228
384,0000039020,2020-04,64309.0,0.0,1.1,62228
385,0000039020,2020-07,55000.0,46533.0,1.1,62228
386,0000039020,2020-08,22000.0,11873.0,1.1,62228
387,0000039020,2020-09,40000.0,0.0,1.1,62228
388,0000039020,2020-10,5000.0,3000.0,1.1,62228
389,0000039020,2020-11,95014.0,0.0,1.1,62228
390,0000039020,2021-01,12000.0,17138.0,0.9,62228
391,0000039020,2021-03,95560.0,38707.0,1.1,62228
392,0000039020,2021-04,19564.0,8607.0,1.1,62228
393,0000039020,2021-08,75001.0,0.0,1.1,62228
394,0000039020,2021-09,35000.0,6840.0,1.1,62228
395,0000039020,2021-10,10000.0,7179.0,1.1,62228
396,0000039020,2021-11,50006.0,0.0,1.1,62228
397,0000039020,2021-12,10000.0,7672.0,1.1,62228
398,0000039020,2022-09,9310.0,0.0,1.1,62228
399,0000039020,2022-12,5585.0,0.0,1.1,62228
400,0000039020,2023-01,502544.0,0.0,1.1,62228
401,0000039020,2023-09,10091.0,0.0,1.1,62228
402,0000039020,2024-03,10000.0,0.0,1.1,62228
403,0000039020,2024-04,2260.0,0.0,1.1,62228
404,0000039020,2024-05,687.0,0.0,1.1,62228
405,0000041719,2018-02,37183.0,12445.0,1.1,57154
406,0000041719,2018-05,80648.0,0.0,1.1,57154
407,0000041719,2018-09,632.0,1821.0,0.9,57154
408,0000041719,2018-12,112365.0,491381.0,0.9,57154
409,0000041719,2019-01,969387.0,361774.0,1.1,57154
410,0000041719,2019-02,317340.0,2320919.0,0.9,57154
411,0000041719,2019-05,144182.0,308223.0,0.9,57154
412,0000041719,2019-06,1500.0,0.0,1.1,57154
413,0000041719,2019-11,154440.0,1100773.0,0.9,57154
414,0000041719,2020-01,424948.0,155376.0,1.1,57154
415,0000041719,2020-02,80719.0,393740.0,0.9,57154
416,0000041719,2020-03,16000.0,155913.0,0.9,57154
417,0000041719,2020-04,4523.0,1300.0,1.1,57154
418,0000041719,2020-05,53144.0,0.0,1.1,57154
419,0000041719,2020-06,13750.0,107213.0,0.9,57154
420,0000041719,2021-02,347589.0,274683.0,1.1,57154
421,0000041719,2021-05,47788.0,0.0,1.1,57154
422,0000041719,2021-06,0.0,100551.0,0.9,57154
423,0000041719,2021-09,0.0,75001.0,0.9,57154
424,0000041719,2021-12,34539.0,110691.0,0.9,57154
425,0000041719,2022-02,814583.0,539198.0,1.1,57154
426,0000041719,2022-03,76889.0,41341.0,1.1,57154
427,0000041719,2022-05,81421.0,0.0,1.1,57154
428,0000041719,2022-08,2475603.0,90101.0,1.1,57154
429,0000041719,2022-09,61000.0,0.0,1.1,57154
430,0000041719,2023-02,562358.0,253841.0,1.1,57154
431,0000041719,2023-03,5050004.0,0.0,1.1,57154
432,0000041719,2023-05,213340.0,27822.0,1.1,57154
433,0000041719,2023-08,250000.0,0.0,1.1,57154
434,0000041719,2023-09,530001.0,0.0,1.1,57154
435,0000041719,2023-10,711000.0,0.0,1.1,57154
436,0000041719,2024-02,136214.0,426919.0,0.9,57154
437,0000041719,2024-05,147068.0,27473.0,1.1,57154
438,0000041719,2024-07,0.0,2470309.0,0.9,57154
439,0000041719,2024-08,133227.0,324503.0,0.9,57154
440,0000041719,2024-09,0.0,370691.0,0.9,57154
441,0000046250,2018-04,580.0,7605.0,0.9,41241
442,0000046250,2018-06,30943.0,0.0,1.1,41241
443,0000046250,2018-08,8352.0,0.0,1.1,41241
444,0000046250,2018-11,2000.0,0.0,1.1,41241
445,0000046250,2019-04,0.0,8842.0,0.9,41241
446,0000046250,2019-06,65664.0,0.0,1.1,41241
447,0000046250,2019-08,8008.0,0.0,1.1,41241
448,0000046250,2020-04,0.0,16571.0,0.9,41241
449,0000046250,2020-05,61778.0,0.0,1.1,41241
450,0000046250,2020-08,6674.0,87142.0,0.9,41241
451,0000046250,2020-10,719.0,0.0,1.1,41241
452,0000046250,2021-04,0.0,43136.0,0.9,41241
453,0000046250,2021-05,105600.0,0.0,1.1,41241
454,0000046250,2021-08,9282.0,0.0,1.1,41241
455,0000046250,2021-10,1005.0,0.0,1.1,41241
456,0000046250,2022-02,2300.0,538.0,1.1,41241
457,0000046250,2022-04,0.0,34519.0,0.9,41241
458,0000046250,2022-05,83658.0,0.0,1.1,41241
459,0000046250,2022-08,12565.0,0.0,1.1,41241
460,0000046250,2023-04,0.0,46317.0,0.9,41241
461,0000046250,2023-05,61819.0,0.0,1.1,41241
462,0000046250,2023-08,10647.0,0.0,1.1,41241
463,0000046250,2023-12,480.0,14401.0,0.9,41241
464,0000046250,2024-03,0.0,15301.0,0.9,41241
465,0000046250,2024-04,0.0,32672.0,0.9,41241
466,0000046250,2024-05,70859.0,0.0,1.1,41241
467,0000046250,2024-06,11000.0,0.0,1.1,41241
468,0000046250,2024-08,6734.0,3001.0,1.1,41241
469,0000046765,2018-02,4122.0,4122.0,1.0,32707
470,0000046765,2018-04,0.0,10880.0,0.9,32707
471,0000046765,2018-05,55060.0,56601.0,0.9,32707
472,0000046765,2018-06,0.0,9086.0,0.9,32707
473,0000046765,2018-07,38206.0,0.0,1.1,32707
474,0000046765,2018-08,1200001.0,1200001.0,1.0,32707
475,0000046765,2018-09,71309.0,47844.0,1.1,32707
476,0000046765,2018-10,38244.0,31383.0,1.1,32707
477,0000046765,2018-11,108000.0,73628.0,1.1,32707
478,0000046765,2018-12,128251.0,25108.0,1.1,32707
479,0000046765,2019-03,2349.0,0.0,1.1,32707
480,0000046765,2019-05,0.0,454.0,0.9,32707
481,0000046765,2019-06,1788.0,0.0,1.1,32707
482,0000046765,2019-11,303158.0,127777.0,1.1,32707
483,0000046765,2019-12,9000.0,30872.0,0.9,32707
484,0000046765,2020-01,15463.0,0.0,1.1,32707
485,0000046765,2020-03,43502.0,0.0,1.1,32707
486,0000046765,2020-05,0.0,450.0,0.9,32707
487,0000046765,2020-11,0.0,13117.0,0.9,32707
488,0000046765,2020-12,225599.0,53316.0,1.1,32707
489,0000046765,2021-01,41874.0,0.0,1.1,32707
490,0000046765,2021-03,47265.0,54000.0,0.9,32707
491,0000046765,2021-05,0.0,375.0,0.9,32707
492,0000046765,2021-06,0.0,5335.0,0.9,32707
493,0000046765,2021-08,3645.0,0.0,1.1,32707
494,0000046765,2021-10,0.0,14000.0,0.9,32707
495,0000046765,2021-11,0.0,110648.0,0.9,32707
496,0000046765,2021-12,209407.0,41748.0,1.1,32707
497,0000046765,2022-01,112630.0,28331.0,1.1,32707
498,0000046765,2022-03,40230.0,514204.0,0.9,32707
499,0000046765,2022-05,0.0,4827.0,0.9,32707
500,0000046765,2022-06,1208.0,1500.0,0.9,32707
501,0000046765,2022-09,0.0,1500.0,0.9,32707
502,0000046765,2022-10,0.0,4314.0,0.9,32707
503,0000046765,2022-11,0.0,132495.0,0.9,32707
504,0000046765,2022-12,133353.0,87303.0,1.1,32707
505,0000046765,2023-01,306219.0,73002.0,1.1,32707
506,0000046765,2023-03,27281.0,0.0,1.1,32707
507,0000046765,2023-07,3394.0,0.0,1.1,32707
508,0000046765,2023-09,0.0,108500.0,0.9,32707
509,0000046765,2023-11,0.0,14694.0,0.9,32707
510,0000046765,2023-12,181016.0,81960.0,1.1,32707
511,0000046765,2024-01,119802.0,83078.0,1.1,32707
512,0000046765,2024-03,30387.0,12500.0,1.1,32707
513,0000046765,2024-04,0.0,25910.0,0.9,32707
514,0000046765,2024-05,0.0,508.0,0.9,32707
515,0000046765,2024-10,3300.0,0.0,1.1,32707
516,0000048287,2018-01,0.0,50001.0,0.9,42439
517,0000048287,2018-02,73312.19541,0.0,1.1,42439
518,0000048287,2018-03,58982.0,58982.0,1.0,42439
519,0000048287,2018-04,90023.0,90023.0,1.0,42439
520,0000048287,2018-05,56923.0,0.0,1.1,42439
521,0000048287,2018-06,43951.0,42691.0,1.1,42439
522,0000048287,2018-07,32712.0,35712.0,0.9,42439
523,0000048287,2018-08,16552.0,15000.0,1.1,42439
524,0000048287,2018-09,25212.0,25212.0,1.0,42439
525,0000048287,2018-10,25212.0,25212.0,1.0,42439
526,0000048287,2018-11,47329.0,45637.0,1.1,42439
527,0000048287,2018-12,54591.0,54591.0,1.0,42439
528,0000048287,2019-01,469.22722,375001.0,0.9,42439
529,0000048287,2019-02,48389.0,50001.0,0.9,42439
530,0000048287,2019-05,30872.0,0.0,1.1,42439
531,0000048287,2019-08,6720.0,829.0,1.1,42439
532,0000048287,2019-09,12182.0,10183.0,1.1,42439
533,0000048287,2019-10,0.0,1000.0,0.9,42439
534,0000048287,2019-11,1158.0,2000.0,0.9,42439
535,0000048287,2019-12,0.0,22000.0,0.9,42439
536,0000048287,2020-02,948782.0,2000.0,1.1,42439
537,0000048287,2020-03,0.0,60002.0,0.9,42439
538,0000048287,2020-05,33907.9239,0.0,1.1,42439
539,0000048287,2020-06,0.0,10001.0,0.9,42439
540,0000048287,2020-08,3789.0,705.0,1.1,42439
541,0000048287,2020-09,1200.0,11201.615099999999,0.9,42439
542,0000048287,2020-10,7812.0,7812.0,1.0,42439
543,0000048287,2020-11,115123.0,107345.0,1.1,42439
544,0000048287,2020-12,0.0,1000.0,0.9,42439
545,0000048287,2021-02,2922973.0,0.0,1.1,42439
546,0000048287,2021-03,108018.0,0.0,1.1,42439
547,0000048287,2021-04,59771.0,57167.0,1.1,42439
548,0000048287,2021-05,90125.0,68998.0,1.1,42439
549,0000048287,2021-06,0.0,3527.0,0.9,42439
550,0000048287,2021-08,2799.0,705.0,1.1,42439
551,0000048287,2021-09,0.0,2000.0,0.9,42439
552,0000048287,2021-11,11031.0,10580.0,1.1,42439
553,0000048287,2021-12,10630.0,123303.0,0.9,42439
554,0000048287,2022-01,49022.0,51022.0,0.9,42439
555,0000048287,2022-02,726519.0,268365.0,1.1,42439
556,0000048287,2022-03,84367.0,0.0,1.1,42439
557,0000048287,2022-04,0.0,65002.0,0.9,42439
558,0000048287,2022-05,35460.0,0.0,1.1,42439
559,0000048287,2022-06,0.0,15001.0,0.9,42439
560,0000048287,2022-08,11612.0,15001.0,0.9,42439
561,0000048287,2022-10,0.0,15001.0,0.9,42439
562,0000048287,2022-11,45125.0,0.0,1.1,42439
563,0000048287,2022-12,0.0,15001.0,0.9,42439
564,0000048287,2023-02,1101233.4281,358947.0,1.1,42439
565,0000048287,2023-05,45058.0,0.0,1.1,42439
566,0000048287,2023-08,44532.0,0.0,1.1,42439
567,0000048287,2023-11,82455.0,77632.0,1.1,42439
568,0000048287,2024-02,1548763.0,1424477.0,1.1,42439
569,0000048287,2024-03,11574.0,20874.0,0.9,42439
570,0000048287,2024-05,238959.0,3706.0,1.1,42439
571,0000048287,2024-06,20223.0,18551.0,1.1,42439
572,0000048287,2024-07,23810.0,81314.0,0.9,42439
573,0000048287,2024-08,208853.0,181912.0,1.1,42439
574,0000048287,2024-10,27782.0,25938.0,1.1,42439
575,0000050725,2018-02,132685.0,0.0,1.1,46463
576,0000050725,2018-05,4523.0,0.0,1.1,46463
577,0000050725,2018-06,10625.0,1116675046.0,0.9,46463
578,0000050725,2018-08,5000.0,0.0,1.1,46463
579,0000050725,2018-09,4932.0,0.0,1.1,46463
580,0000050725,2018-11,771740.0,0.0,1.1,46463
581,0000050725,2018-12,11050.0,342853.0,0.9,46463
582,0000050725,2019-01,62227.0,2300.0,1.1,46463
583,0000050725,2019-05,3840002.0,0.0,1.1,46463
584,0000050725,2019-08,5505.0,0.0,1.1,46463
585,0000050725,2019-11,2456719.0,0.0,1.1,46463
586,0000050725,2019-12,0.0,341714.0,0.9,46463
587,0000050725,2020-01,1278184.0,2633234.0,0.9,46463
588,0000050725,2020-02,5000.0,0.0,1.1,46463
589,0000050725,2020-03,12575.0,0.0,1.1,46463
590,0000050725,2020-07,4296.0,0.0,1.1,46463
591,0000050725,2020-08,0.0,500000.0,0.9,46463
592,0000050725,2020-11,1000.0,0.0,1.1,46463
593,0000050725,2020-12,3270527.0,54660.0,1.1,46463
594,0000050725,2021-02,44424.0,60000.0,0.9,46463
595,0000050725,2021-07,7680006.0,2000.0,1.1,46463
596,0000050725,2021-11,1130753.0,0.0,1.1,46463
597,0000050725,2021-12,1162574.0,3064357.0,0.9,46463
598,0000050725,2022-03,58384.0,0.0,1.1,46463
599,0000050725,2022-09,4800002.0,10000.0,1.1,46463
600,0000050725,2022-11,538013.0,0.0,1.1,46463
601,0000050725,2022-12,1440002.0,2907827.0,0.9,46463
602,0000050725,2023-01,165000.0,0.0,1.1,46463
603,0000050725,2023-03,39696.0,0.0,1.1,46463
604,0000050725,2023-09,0.0,400000.0,0.9,46463
605,0000050725,2023-11,461173.0,1000.0,1.1,46463
606,0000050725,2023-12,0.0,1596387.0,0.9,46463
607,0000050725,2024-01,1800002.0,3328524.0,0.9,46463
608,0000050725,2024-02,0.0,1519803.0,0.9,46463
609,0000050725,2024-03,16775.0,0.0,1.1,46463
610,0000050725,2024-06,0.0,1513001.0,0.9,46463
611,0000050725,2024-08,0.0,12447.0,0.9,46463
612,0000050725,2024-09,0.0,282315.0,0.9,46463
613,0000050725,2024-10,0.0,29725.0,0.9,46463
614,0000052795,2018-01,160813.0,79742.0,1.1,46077
615,0000052795,2018-03,950619.0,581604.0,1.1,46077
616,0000052795,2018-04,207532.0,252002.0,0.9,46077
617,0000052795,2018-05,2500.0,0.0,1.1,46077
618,0000052795,2018-07,342753.0,178264.0,1.1,46077
619,0000052795,2018-10,87631.0,0.0,1.1,46077
620,0000052795,2018-11,2250001.0,9000002.0,0.9,46077
621,0000052795,2019-01,121312.0,0.0,1.1,46077
622,0000052795,2019-02,426693.0,434195.0,0.9,46077
623,0000052795,2019-03,795525.0,647611.0,1.1,46077
624,0000052795,2019-04,131454.0,3000.0,1.1,46077
625,0000052795,2019-07,203652.0,96140.0,1.1,46077
626,0000052795,2019-09,22979.0,229796.0,0.9,46077
627,0000052795,2019-10,204945.0,106053.0,1.1,46077
628,0000052795,2020-03,1462372.0,485047.0,1.1,46077
629,0000052795,2020-06,0.0,12904374.5242,0.9,46077
630,0000056679,2018-03,2000.0,25000.0,0.9,86594
631,0000056679,2018-04,0.0,8971.0,0.9,86594
632,0000056679,2018-06,0.0,3422.0,0.9,86594
633,0000056679,2018-07,1888818.0,1195843.0,1.1,86594
634,0000056679,2018-09,17010.0,0.0,1.1,86594
635,0000056679,2018-12,2406122.0,1226656.0,1.1,86594
636,0000056679,2019-04,0.0,9041.0,0.9,86594
637,0000056679,2019-07,2166707.0,1152210.0,1.1,86594
638,0000056679,2019-10,31780.0,0.0,1.1,86594
639,0000056679,2020-03,8500.0,0.0,1.1,86594
640,0000056679,2020-04,2950.0,9891.0,0.9,86594
641,0000056679,2020-07,5052310.0,943241.0,1.1,86594
642,0000056679,2020-09,38960.0,0.0,1.1,86594
643,0000056679,2020-11,0.0,13650.0,0.9,86594
644,0000056679,2021-02,0.0,25506.0,0.9,86594
645,0000056679,2021-03,0.0,230416.0,0.9,86594
646,0000056679,2021-04,0.0,12961.0,0.9,86594
647,0000056679,2021-06,0.0,94000.0,0.9,86594
648,0000056679,2021-07,1408734.0,1316495.0,1.1,86594
649,0000056679,2021-08,0.0,67083.0,0.9,86594
650,0000056679,2021-09,0.0,40000.0,0.9,86594
651,0000056679,2021-10,16400.0,0.0,1.1,86594
652,0000056679,2021-12,0.0,10000.0,0.9,86594
653,0000056679,2022-01,0.0,9779.0,0.9,86594
654,0000056679,2022-04,0.0,12961.0,0.9,86594
655,0000056679,2022-07,3334247.0,1841212.0,1.1,86594
656,0000056679,2022-09,28930.0,0.0,1.1,86594
657,0000056679,2023-07,1500124.0,861708.0,1.1,86594
658,0000056679,2023-09,38110.0,39801.0,0.9,86594
659,0000056679,2024-03,0.0,10000.0,0.9,86594
660,0000056679,2024-06,0.0,20000.0,0.9,86594
661,0000056679,2024-07,1791520.0,1118459.0,1.1,86594
662,0000056679,2024-09,28850.0,60051.0,0.9,86594
663,0000056679,2024-10,0.0,105280.0,0.9,86594
664,0000060977,2018-01,41447.0,0.0,1.1,59774
665,0000060977,2018-02,87603.0,161160.0,0.9,59774
666,0000060977,2018-03,158848.0,68486.0,1.1,59774
667,0000060977,2018-05,20001.0,0.0,1.1,59774
668,0000060977,2018-06,29337.0,0.0,1.1,59774
669,0000060977,2018-08,0.0,3111.0,0.9,59774
670,0000060977,2018-09,0.0,16632.0,0.9,59774
671,0000060977,2018-10,78808.0,0.0,1.1,59774
672,0000060977,2018-11,16501.0,1300.0,1.1,59774
673,0000060977,2018-12,743057.0,0.0,1.1,59774
674,0000060977,2019-02,0.0,8211.0,0.9,59774
675,0000060977,2019-03,247005.0,8151.0,1.1,59774
676,0000060977,2019-04,128619.0,4882.0,1.1,59774
677,0000060977,2019-06,0.0,3362.0,0.9,59774
678,0000060977,2019-07,74801.0,0.0,1.1,59774
679,0000060977,2019-10,101528.0,0.0,1.1,59774
680,0000060977,2019-11,1159574.0,0.0,1.1,59774
681,0000060977,2019-12,0.0,17613.0,0.9,59774
682,0000060977,2020-02,363004.0,0.0,1.1,59774
683,0000060977,2020-03,100791.0,9161.0,1.1,59774
684,0000060977,2020-04,712271.0,0.0,1.1,59774
685,0000060977,2020-05,86501.0,0.0,1.1,59774
686,0000060977,2020-07,53801.0,10701.0,1.1,59774
687,0000060977,2020-08,30000.0,1000.0,1.1,59774
688,0000060977,2020-10,168567.0,0.0,1.1,59774
689,0000060977,2020-11,0.0,62541.0,0.9,59774
690,0000060977,2020-12,0.0,5000.0,0.9,59774
691,0000060977,2021-02,1311630.0,0.0,1.1,59774
692,0000060977,2021-03,0.0,61209.0,0.9,59774
693,0000060977,2021-04,125229.0,0.0,1.1,59774
694,0000060977,2021-10,1308526.0,667067.0,1.1,59774
695,0000064463,2018-04,12500.0,0.0,1.1,52231
696,0000064463,2018-05,2500.0,0.0,1.1,52231
697,0000064463,2021-01,32964.0,0.0,1.1,52231
698,0000064463,2021-02,77250.0,0.0,1.1,52231
699,0000064463,2021-03,55000.0,0.0,1.1,52231
700,0000064463,2021-07,1000.0,0.0,1.1,52231
701,0000064463,2021-09,13000.0,0.0,1.1,52231
702,0000064463,2021-11,123953.0,0.0,1.1,52231
703,0000064463,2022-01,3095272.0,0.0,1.1,52231
704,0000064463,2022-03,5000.0,30481.0,0.9,52231
705,0000064463,2022-08,480546.065,69691.0,1.1,52231
706,0000064463,2022-09,9000.0,0.0,1.1,52231
707,0000064463,2022-11,220002.0,0.0,1.1,52231
708,0000064463,2023-03,1500003.0,0.0,1.1,52231
709,0000064463,2023-12,5669.0,2085.0,1.1,52231
710,0000064463,2024-04,26461412.0,0.0,1.1,52231
711,0000064463,2024-06,1275727.0,0.0,1.1,52231
712,0000064463,2024-09,10173803.0,0.0,1.1,52231
713,0000069422,2018-03,0.0,5545.0,0.9,55678
